Cell_ID	disp_x	disp_y	disp_z
0	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
7	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
15	0	0	0
16	0	0	0
17	0	0	0
18	0	0	0
19	0	0	0
20	0	0	0
21	0	0	0
22	0	0	0
23	0	0	0
24	7.35601e-19	3.40284e-34	3.40284e-34
25	1.25502e-17	2.0759e-18	2.08772e-18
26	7.50545e-17	1.6904e-17	1.6915e-17
27	2.94335e-16	7.54967e-17	7.54293e-17
28	9.73948e-16	2.57701e-16	2.57637e-16
29	2.99041e-15	7.93252e-16	7.9256e-16
30	8.77352e-15	2.33212e-15	2.33176e-15
31	2.49128e-14	6.64942e-15	6.64926e-15
32	6.86877e-14	1.84388e-14	1.84389e-14
33	1.84397e-13	4.97829e-14	4.97824e-14
34	4.82272e-13	1.30927e-13	1.30928e-13
35	1.22897e-12	3.35435e-13	3.35435e-13
36	3.05073e-12	8.36906e-13	8.36906e-13
37	7.37523e-12	2.03278e-12	2.03278e-12
38	1.73587e-11	4.80501e-12	4.80502e-12
39	3.97634e-11	1.1049e-11	1.10491e-11
40	8.86173e-11	2.47063e-11	2.47064e-11
41	1.92073e-10	5.36991e-11	5.36991e-11
42	4.04729e-10	1.13401e-10	1.13401e-10
43	8.2881e-10	2.32578e-10	2.32578e-10
44	1.64885e-09	4.63064e-10	4.63064e-10
45	3.18564e-09	8.94649e-10	8.94649e-10
46	5.97535e-09	1.67661e-09	1.67661e-09
47	1.08784e-08	3.04666e-09	3.04666e-09
48	1.92184e-08	5.36666e-09	5.36666e-09
49	3.29434e-08	9.16179e-09	9.16179e-09
50	5.47918e-08	1.51571e-08	1.51571e-08
51	8.84353e-08	2.4302e-08	2.4302e-08
52	1.38562e-07	3.77728e-08	3.77728e-08
53	2.10867e-07	5.69449e-08	5.69449e-08
54	3.11943e-07	8.33354e-08	8.33354e-08
55	4.49075e-07	1.18524e-07	1.18524e-07
56	6.30006e-07	1.64073e-07	1.64073e-07
57	8.62741e-07	2.21469e-07	2.21469e-07
58	1.15546e-06	2.92104e-07	2.92104e-07
59	1.51659e-06	3.77278e-07	3.77278e-07
60	1.95497e-06	4.78217e-07	4.78217e-07
61	2.48006e-06	5.9605e-07	5.9605e-07
62	3.10215e-06	7.31743e-07	7.31743e-07
63	3.83237e-06	8.8599e-07	8.8599e-07
64	4.68269e-06	1.05912e-06	1.05912e-06
65	5.6658e-06	1.25106e-06	1.25106e-06
66	6.79492e-06	1.46134e-06	1.46134e-06
67	8.08348e-06	1.68913e-06	1.68913e-06
68	9.54456e-06	1.93327e-06	1.93327e-06
69	1.11902e-05	2.19222e-06	2.19222e-06
70	1.30307e-05	2.46408e-06	2.46408e-06
71	1.50743e-05	2.74687e-06	2.74687e-06
72	1.73274e-05	3.03874e-06	3.03874e-06
73	1.97956e-05	3.33829e-06	3.33829e-06
74	2.24838e-05	3.64457e-06	3.64457e-06
75	2.53983e-05	3.95685e-06	3.95685e-06
76	2.85467e-05	4.27441e-06	4.27441e-06
77	3.19384e-05	4.59668e-06	4.59668e-06
78	3.55838e-05	4.92387e-06	4.92387e-06
79	3.94923e-05	5.25754e-06	5.25754e-06
80	4.36706e-05	5.60055e-06	5.60055e-06
81	4.81219e-05	5.95611e-06	5.95611e-06
82	5.28463e-05	6.32622e-06	6.32622e-06
83	5.78446e-05	6.71096e-06	6.71096e-06
84	6.31196e-05	7.10873e-06	7.10873e-06
85	6.86765e-05	7.51701e-06	7.51701e-06
86	7.45224e-05	7.93284e-06	7.93284e-06
87	8.06614e-05	8.35288e-06	8.35288e-06
