Cell_ID	disp_x	disp_y	disp_z
0	1.44751e-05	7.72217e-06	7.72217e-06
1	2.30208e-05	1.01144e-05	1.01144e-05
2	3.2313e-05	1.15628e-05	1.15628e-05
3	4.13833e-05	1.24629e-05	1.24629e-05
4	5.06494e-05	1.29381e-05	1.29381e-05
5	6.00763e-05	1.31922e-05	1.31922e-05
6	6.96856e-05	1.33032e-05	1.33032e-05
7	7.94324e-05	1.33399e-05	1.33399e-05
8	8.92849e-05	1.33389e-05	1.33389e-05
9	9.921e-05	1.33228e-05	1.33228e-05
10	0.000109183	1.33032e-05	1.33032e-05
11	0.000119184	1.32858e-05	1.32858e-05
12	0.000129203	1.32724e-05	1.32724e-05
13	0.000139231	1.32632e-05	1.32632e-05
14	0.000149264	1.32575e-05	1.32575e-05
15	0.000159299	1.32545e-05	1.32545e-05
16	0.000169334	1.32534e-05	1.32534e-05
17	0.000179371	1.32535e-05	1.32535e-05
18	0.000189408	1.32545e-05	1.32545e-05
19	0.000199445	1.3256e-05	1.3256e-05
20	0.000209484	1.32578e-05	1.32578e-05
21	0.000219523	1.32598e-05	1.32598e-05
22	0.000229564	1.32618e-05	1.32618e-05
23	0.000239606	1.3264e-05	1.3264e-05
24	0.00024965	1.32662e-05	1.32662e-05
25	0.000259695	1.32685e-05	1.32685e-05
26	0.000269742	1.32709e-05	1.32709e-05
27	0.000279791	1.32734e-05	1.32734e-05
28	0.000289842	1.32759e-05	1.32759e-05
29	0.000299894	1.32785e-05	1.32785e-05
30	0.000309949	1.32812e-05	1.32812e-05
31	0.000320005	1.32839e-05	1.32839e-05
32	0.000330064	1.32868e-05	1.32868e-05
33	0.000340125	1.32897e-05	1.32897e-05
34	0.000350188	1.32926e-05	1.32926e-05
35	0.000360253	1.32957e-05	1.32957e-05
36	0.000370321	1.32988e-05	1.32988e-05
37	0.000380391	1.33019e-05	1.33019e-05
38	0.000390464	1.33051e-05	1.33051e-05
39	0.000400538	1.33084e-05	1.33084e-05
40	0.000410616	1.33118e-05	1.33118e-05
41	0.000420696	1.33152e-05	1.33152e-05
42	0.000430779	1.33187e-05	1.33187e-05
43	0.000440864	1.33223e-05	1.33223e-05
44	0.000450952	1.33259e-05	1.33259e-05
45	0.000461043	1.33296e-05	1.33296e-05
46	0.000471136	1.33334e-05	1.33334e-05
47	0.000481233	1.33372e-05	1.33372e-05
48	0.000491332	1.33411e-05	1.33411e-05
49	0.000501434	1.3345e-05	1.3345e-05
50	0.00051154	1.3349e-05	1.3349e-05
51	0.000521648	1.33531e-05	1.33531e-05
52	0.000531759	1.33571e-05	1.33571e-05
53	0.000541874	1.33613e-05	1.33613e-05
54	0.000551992	1.33655e-05	1.33655e-05
55	0.000562112	1.33697e-05	1.33697e-05
56	0.000572236	1.3374e-05	1.3374e-05
57	0.000582364	1.33784e-05	1.33784e-05
58	0.000592494	1.33828e-05	1.33828e-05
59	0.000602628	1.33872e-05	1.33872e-05
60	0.000612766	1.33916e-05	1.33916e-05
61	0.000622906	1.33961e-05	1.33961e-05
62	0.00063305	1.34007e-05	1.34007e-05
63	0.000643198	1.34052e-05	1.34052e-05
64	0.000653349	1.34098e-05	1.34098e-05
65	0.000663503	1.34144e-05	1.34144e-05
66	0.000673661	1.34191e-05	1.34191e-05
67	0.000683822	1.34237e-05	1.34237e-05
68	0.000693987	1.34284e-05	1.34284e-05
69	0.000704156	1.34331e-05	1.34331e-05
70	0.000714328	1.34378e-05	1.34378e-05
71	0.000724504	1.34426e-05	1.34426e-05
72	0.000734683	1.34474e-05	1.34474e-05
73	0.000744866	1.34521e-05	1.34521e-05
74	0.000755052	1.34569e-05	1.34569e-05
75	0.000765242	1.34617e-05	1.34617e-05
76	0.000775436	1.34666e-05	1.34666e-05
77	0.000785634	1.34714e-05	1.34714e-05
78	0.000795836	1.34763e-05	1.34763e-05
79	0.000806041	1.34812e-05	1.34812e-05
80	0.000816251	1.34863e-05	1.34863e-05
81	0.000826464	1.34917e-05	1.34917e-05
82	0.000836682	1.34976e-05	1.34976e-05
83	0.000846904	1.35042e-05	1.35042e-05
84	0.000857129	1.3512e-05	1.3512e-05
85	0.000867358	1.35214e-05	1.35214e-05
86	0.000877588	1.3533e-05	1.3533e-05
87	0.000887816	1.3547e-05	1.3547e-05
88	0.000898037	1.35632e-05	1.35632e-05
89	0.000908244	1.35803e-05	1.35803e-05
90	0.000918425	1.35944e-05	1.35944e-05
91	0.000928565	1.35984e-05	1.35984e-05
92	0.000938642	1.35768e-05	1.35768e-05
93	0.000948639	1.35081e-05	1.35081e-05
94	0.000958513	1.33401e-05	1.33401e-05
95	0.000968332	1.30203e-05	1.30203e-05
96	0.000977845	1.22922e-05	1.22922e-05
97	0.000987015	1.12902e-05	1.12902e-05
98	0.000992342	9.37323e-06	9.37323e-06
99	0.00100639	9.30007e-06	9.30007e-06
100	1.26236e-05	3.89926e-06	8.34832e-06
101	2.14557e-05	6.3332e-06	1.06218e-05
102	3.12841e-05	7.88425e-06	1.19533e-05
103	4.06169e-05	8.68323e-06	1.2816e-05
104	5.01481e-05	9.09461e-06	1.3252e-05
105	5.976e-05	9.27743e-06	1.34848e-05
106	6.94974e-05	9.33262e-06	1.358e-05
107	7.93281e-05	9.32713e-06	1.36073e-05
108	8.92326e-05	9.29693e-06	1.36005e-05
109	9.91876e-05	9.26182e-06	1.35813e-05
110	0.000109176	9.23067e-06	1.35603e-05
111	0.000119186	9.20655e-06	1.35423e-05
112	0.000129207	9.18955e-06	1.35287e-05
113	0.000139235	9.17853e-06	1.35196e-05
114	0.000149267	9.17201e-06	1.35141e-05
115	0.000159301	9.16863e-06	1.35113e-05
116	0.000169336	9.16732e-06	1.35104e-05
117	0.000179371	9.16729e-06	1.35107e-05
118	0.000189407	9.16802e-06	1.35118e-05
119	0.000199444	9.16917e-06	1.35133e-05
120	0.000209483	9.17052e-06	1.35152e-05
121	0.000219522	9.17199e-06	1.35172e-05
122	0.000229562	9.1735e-06	1.35193e-05
123	0.000239604	9.17505e-06	1.35215e-05
124	0.000249648	9.17664e-06	1.35238e-05
125	0.000259693	9.17826e-06	1.35262e-05
126	0.00026974	9.17992e-06	1.35286e-05
127	0.000279789	9.18163e-06	1.35311e-05
128	0.00028984	9.18338e-06	1.35337e-05
129	0.000299892	9.18519e-06	1.35363e-05
130	0.000309947	9.18705e-06	1.3539e-05
131	0.000320003	9.18896e-06	1.35418e-05
132	0.000330062	9.19093e-06	1.35447e-05
133	0.000340123	9.19294e-06	1.35477e-05
134	0.000350186	9.195e-06	1.35507e-05
135	0.000360251	9.19709e-06	1.35538e-05
136	0.000370319	9.19923e-06	1.3557e-05
137	0.000380389	9.20142e-06	1.35602e-05
138	0.000390461	9.20364e-06	1.35635e-05
139	0.000400536	9.20591e-06	1.35668e-05
140	0.000410613	9.20823e-06	1.35702e-05
141	0.000420693	9.21061e-06	1.35737e-05
142	0.000430776	9.21303e-06	1.35773e-05
143	0.000440861	9.2155e-06	1.35809e-05
144	0.000450949	9.21801e-06	1.35846e-05
145	0.00046104	9.22058e-06	1.35884e-05
146	0.000471133	9.22319e-06	1.35923e-05
147	0.00048123	9.22584e-06	1.35962e-05
148	0.000491329	9.22853e-06	1.36001e-05
149	0.000501431	9.23126e-06	1.36041e-05
150	0.000511537	9.23402e-06	1.36082e-05
151	0.000521645	9.23681e-06	1.36123e-05
152	0.000531756	9.23964e-06	1.36165e-05
153	0.000541871	9.24251e-06	1.36207e-05
154	0.000551988	9.24542e-06	1.3625e-05
155	0.000562109	9.24836e-06	1.36293e-05
156	0.000572233	9.25133e-06	1.36337e-05
157	0.00058236	9.25434e-06	1.36381e-05
158	0.000592491	9.25738e-06	1.36426e-05
159	0.000602625	9.26044e-06	1.36471e-05
160	0.000612762	9.26354e-06	1.36516e-05
161	0.000622903	9.26665e-06	1.36562e-05
162	0.000633047	9.26979e-06	1.36608e-05
163	0.000643194	9.27295e-06	1.36655e-05
164	0.000653345	9.27612e-06	1.36702e-05
165	0.000663499	9.27932e-06	1.36749e-05
166	0.000673657	9.28253e-06	1.36796e-05
167	0.000683819	9.28575e-06	1.36844e-05
168	0.000693984	9.28899e-06	1.36891e-05
169	0.000704152	9.29225e-06	1.36939e-05
170	0.000714324	9.29552e-06	1.36987e-05
171	0.0007245	9.2988e-06	1.37036e-05
172	0.000734679	9.3021e-06	1.37085e-05
173	0.000744862	9.3054e-06	1.37133e-05
174	0.000755048	9.3087e-06	1.37182e-05
175	0.000765239	9.312e-06	1.37231e-05
176	0.000775432	9.3153e-06	1.3728e-05
177	0.00078563	9.31859e-06	1.37329e-05
178	0.000795832	9.3219e-06	1.37379e-05
179	0.000806037	9.32525e-06	1.37429e-05
180	0.000816246	9.32871e-06	1.37481e-05
181	0.000826459	9.33242e-06	1.37535e-05
182	0.000836677	9.33659e-06	1.37594e-05
183	0.000846898	9.34156e-06	1.37661e-05
184	0.000857123	9.34781e-06	1.37739e-05
185	0.000867351	9.35602e-06	1.37833e-05
186	0.000877581	9.367e-06	1.37949e-05
187	0.000887811	9.3816e-06	1.38091e-05
188	0.000898037	9.40041e-06	1.38259e-05
189	0.000908255	9.42317e-06	1.38441e-05
190	0.000918455	9.44759e-06	1.38604e-05
