Cell_ID	disp_x	disp_y	disp_z
0	9.35426e-06	4.98875e-06	4.98875e-06
1	1.48782e-05	6.53478e-06	6.53478e-06
2	2.08861e-05	7.47181e-06	7.47181e-06
3	2.6753e-05	8.05581e-06	8.05581e-06
4	3.27493e-05	8.36636e-06	8.36636e-06
5	3.88532e-05	8.53525e-06	8.53525e-06
6	4.50793e-05	8.61289e-06	8.61289e-06
7	5.13992e-05	8.64371e-06	8.64371e-06
8	5.7793e-05	8.65116e-06	8.65116e-06
9	6.42401e-05	8.64989e-06	8.64989e-06
10	7.07251e-05	8.64737e-06	8.64737e-06
11	7.72369e-05	8.64715e-06	8.64715e-06
12	8.37685e-05	8.65049e-06	8.65049e-06
13	9.03155e-05	8.65749e-06	8.65749e-06
14	9.68757e-05	8.6677e-06	8.6677e-06
15	0.000103448	8.68054e-06	8.68054e-06
16	0.000110033	8.69547e-06	8.69547e-06
17	0.000116631	8.71214e-06	8.71214e-06
18	0.000123242	8.73038e-06	8.73038e-06
19	0.000129868	8.75013e-06	8.75013e-06
20	0.00013651	8.77131e-06	8.77131e-06
21	0.000143167	8.7938e-06	8.7938e-06
22	0.000149841	8.81743e-06	8.81743e-06
23	0.000156533	8.84204e-06	8.84204e-06
24	0.000163243	8.86757e-06	8.86757e-06
25	0.000169973	8.89401e-06	8.89401e-06
26	0.000176722	8.92138e-06	8.92138e-06
27	0.000183492	8.94961e-06	8.94961e-06
28	0.000190284	8.97863e-06	8.97863e-06
29	0.000197098	9.00836e-06	9.00836e-06
30	0.000203935	9.03887e-06	9.03887e-06
31	0.000210797	9.07028e-06	9.07028e-06
32	0.000217683	9.10279e-06	9.10279e-06
33	0.000224595	9.13651e-06	9.13651e-06
34	0.000231533	9.17151e-06	9.17151e-06
35	0.000238498	9.20778e-06	9.20778e-06
36	0.000245491	9.24525e-06	9.24525e-06
37	0.000252513	9.28386e-06	9.28386e-06
38	0.000259564	9.32354e-06	9.32354e-06
39	0.000266645	9.36423e-06	9.36423e-06
40	0.000273757	9.40592e-06	9.40592e-06
41	0.000280901	9.44861e-06	9.44861e-06
42	0.000288078	9.49231e-06	9.49231e-06
43	0.000295287	9.53698e-06	9.53698e-06
44	0.000302531	9.58256e-06	9.58256e-06
45	0.000309809	9.629e-06	9.629e-06
46	0.000317123	9.67628e-06	9.67628e-06
47	0.000324472	9.72447e-06	9.72447e-06
48	0.000331858	9.77363e-06	9.77363e-06
49	0.000339282	9.82377e-06	9.82377e-06
50	0.000346745	9.87483e-06	9.87483e-06
51	0.000354246	9.92678e-06	9.92678e-06
52	0.000361788	9.97961e-06	9.97961e-06
53	0.00036937	1.00334e-05	1.00334e-05
54	0.000376994	1.00881e-05	1.00881e-05
55	0.000384659	1.01438e-05	1.01438e-05
56	0.000392368	1.02006e-05	1.02006e-05
57	0.000400119	1.02585e-05	1.02585e-05
58	0.000407916	1.03175e-05	1.03175e-05
59	0.000415757	1.03776e-05	1.03776e-05
60	0.000423644	1.04389e-05	1.04389e-05
61	0.000431578	1.05012e-05	1.05012e-05
62	0.000439559	1.05647e-05	1.05647e-05
63	0.000447589	1.06292e-05	1.06292e-05
64	0.000455667	1.06947e-05	1.06947e-05
65	0.000463796	1.07613e-05	1.07613e-05
66	0.000471975	1.08287e-05	1.08287e-05
67	0.000480205	1.0897e-05	1.0897e-05
68	0.000488487	1.09662e-05	1.09662e-05
69	0.000496822	1.10362e-05	1.10362e-05
70	0.00050521	1.11071e-05	1.11071e-05
71	0.000513651	1.11788e-05	1.11788e-05
72	0.000522147	1.12511e-05	1.12511e-05
73	0.000530698	1.13243e-05	1.13243e-05
74	0.000539305	1.13982e-05	1.13982e-05
75	0.000547968	1.1473e-05	1.1473e-05
76	0.000556688	1.15486e-05	1.15486e-05
77	0.000565466	1.16251e-05	1.16251e-05
78	0.000574303	1.17024e-05	1.17024e-05
79	0.000583199	1.17807e-05	1.17807e-05
80	0.000592155	1.18601e-05	1.18601e-05
81	0.000601172	1.19407e-05	1.19407e-05
82	0.000610251	1.20227e-05	1.20227e-05
83	0.000619392	1.21065e-05	1.21065e-05
84	0.000628595	1.21924e-05	1.21924e-05
85	0.000637861	1.22809e-05	1.22809e-05
86	0.000647188	1.23725e-05	1.23725e-05
87	0.000656575	1.24676e-05	1.24676e-05
88	0.000666017	1.25659e-05	1.25659e-05
89	0.000675507	1.26661e-05	1.26661e-05
90	0.000685033	1.27644e-05	1.27644e-05
91	0.000694583	1.28535e-05	1.28535e-05
92	0.000704134	1.2918e-05	1.2918e-05
93	0.00071367	1.29367e-05	1.29367e-05
94	0.000723149	1.28574e-05	1.28574e-05
