Cell_ID	disp_x	disp_y	disp_z
0	6.45451e-06	3.44055e-06	3.44055e-06
1	1.02684e-05	4.50724e-06	4.50724e-06
2	1.44186e-05	5.15499e-06	5.15499e-06
3	1.84742e-05	5.5608e-06	5.5608e-06
4	2.26223e-05	5.77949e-06	5.77949e-06
5	2.6848e-05	5.90181e-06	5.90181e-06
6	3.11621e-05	5.96226e-06	5.96226e-06
7	3.55455e-05	5.99125e-06	5.99125e-06
8	3.99856e-05	6.00481e-06	6.00481e-06
9	4.44688e-05	6.01302e-06	6.01302e-06
10	4.89857e-05	6.02109e-06	6.02109e-06
11	5.35293e-05	6.03164e-06	6.03164e-06
12	5.80954e-05	6.04559e-06	6.04559e-06
13	6.26815e-05	6.063e-06	6.063e-06
14	6.72867e-05	6.08349e-06	6.08349e-06
15	7.19109e-05	6.10661e-06	6.10661e-06
16	7.65551e-05	6.132e-06	6.132e-06
17	8.12203e-05	6.15951e-06	6.15951e-06
18	8.59076e-05	6.18912e-06	6.18912e-06
19	9.06184e-05	6.22083e-06	6.22083e-06
20	9.5354e-05	6.2546e-06	6.2546e-06
21	0.000100116	6.29032e-06	6.29032e-06
22	0.000104904	6.32791e-06	6.32791e-06
23	0.000109722	6.36728e-06	6.36728e-06
24	0.00011457	6.40847e-06	6.40847e-06
25	0.00011945	6.4515e-06	6.4515e-06
26	0.000124362	6.49639e-06	6.49639e-06
27	0.00012931	6.54308e-06	6.54308e-06
28	0.000134293	6.5914e-06	6.5914e-06
29	0.000139312	6.64118e-06	6.64118e-06
30	0.000144371	6.69236e-06	6.69236e-06
31	0.000149469	6.74502e-06	6.74502e-06
32	0.000154608	6.79938e-06	6.79938e-06
33	0.000159788	6.85571e-06	6.85571e-06
34	0.000165012	6.91412e-06	6.91412e-06
35	0.00017028	6.97453e-06	6.97453e-06
36	0.000175594	7.0367e-06	7.0367e-06
37	0.000180954	7.10029e-06	7.10029e-06
38	0.000186362	7.16509e-06	7.16509e-06
39	0.000191819	7.231e-06	7.231e-06
40	0.000197327	7.29802e-06	7.29802e-06
41	0.000202886	7.36626e-06	7.36626e-06
42	0.000208498	7.43581e-06	7.43581e-06
43	0.000214165	7.50682e-06	7.50682e-06
44	0.000219887	7.57946e-06	7.57946e-06
45	0.000225666	7.65391e-06	7.65391e-06
46	0.000231502	7.73033e-06	7.73033e-06
47	0.000237398	7.80878e-06	7.80878e-06
48	0.000243354	7.8893e-06	7.8893e-06
49	0.000249372	7.97192e-06	7.97192e-06
50	0.000255453	8.05663e-06	8.05663e-06
51	0.000261599	8.14342e-06	8.14342e-06
52	0.000267811	8.23219e-06	8.23219e-06
53	0.000274091	8.32286e-06	8.32286e-06
54	0.000280439	8.41537e-06	8.41537e-06
55	0.000286859	8.50976e-06	8.50976e-06
56	0.00029335	8.60606e-06	8.60606e-06
57	0.000299915	8.70429e-06	8.70429e-06
58	0.000306554	8.80434e-06	8.80434e-06
59	0.00031327	8.90607e-06	8.90607e-06
60	0.000320062	9.00938e-06	9.00938e-06
61	0.000326932	9.11424e-06	9.11424e-06
62	0.000333882	9.22059e-06	9.22059e-06
63	0.000340912	9.32829e-06	9.32829e-06
64	0.000348023	9.43713e-06	9.43713e-06
65	0.000355216	9.54698e-06	9.54698e-06
66	0.000362493	9.6578e-06	9.6578e-06
67	0.000369853	9.76949e-06	9.76949e-06
68	0.000377297	9.88198e-06	9.88198e-06
69	0.000384827	9.99518e-06	9.99518e-06
70	0.000392442	1.01091e-05	1.01091e-05
71	0.000400143	1.02235e-05	1.02235e-05
72	0.00040793	1.03385e-05	1.03385e-05
73	0.000415804	1.0454e-05	1.0454e-05
74	0.000423766	1.05701e-05	1.05701e-05
75	0.000431815	1.06864e-05	1.06864e-05
76	0.000439952	1.0803e-05	1.0803e-05
77	0.000448177	1.09198e-05	1.09198e-05
78	0.000456491	1.10368e-05	1.10368e-05
79	0.000464893	1.11541e-05	1.11541e-05
80	0.000473385	1.12717e-05	1.12717e-05
81	0.000481965	1.13899e-05	1.13899e-05
82	0.000490635	1.15087e-05	1.15087e-05
83	0.000499395	1.16283e-05	1.16283e-05
84	0.000508244	1.1749e-05	1.1749e-05
85	0.000517181	1.18716e-05	1.18716e-05
86	0.000526205	1.19963e-05	1.19963e-05
87	0.000535314	1.21235e-05	1.21235e-05
88	0.000544502	1.2253e-05	1.2253e-05
89	0.000553762	1.23836e-05	1.23836e-05
90	0.000563083	1.25114e-05	1.25114e-05
91	0.000572448	1.26294e-05	1.26294e-05
92	0.000581838	1.27222e-05	1.27222e-05
93	0.000591234	1.27688e-05	1.27688e-05
94	0.000600594	1.27171e-05	1.27171e-05
95	0.000609985	1.2516e-05	1.2516e-05
96	0.000619159	1.19101e-05	1.19101e-05
97	0.000628098	1.10368e-05	1.10368e-05
98	0.000633307	9.24283e-06	9.24283e-06
99	0.000647266	9.26049e-06	9.26049e-06
100	5.62874e-06	1.73592e-06	3.71966e-06
101	9.56926e-06	2.82029e-06	4.73339e-06
102	1.3957e-05	3.5125e-06	5.32899e-06
103	1.8128e-05	3.87138e-06	5.71823e-06
104	2.23925e-05	4.05939e-06	5.91967e-06
