Cell_ID	disp_x	disp_y	disp_z
0	1.40903e-05	7.51674e-06	7.51674e-06
1	2.2409e-05	9.84539e-06	9.84539e-06
2	3.14543e-05	1.12554e-05	1.12554e-05
3	4.0284e-05	1.21318e-05	1.21318e-05
4	4.93045e-05	1.25946e-05	1.25946e-05
5	5.84818e-05	1.28424e-05	1.28424e-05
6	6.78371e-05	1.29509e-05	1.29509e-05
7	7.73266e-05	1.29873e-05	1.29873e-05
8	8.69196e-05	1.2987e-05	1.2987e-05
9	9.65836e-05	1.29721e-05	1.29721e-05
10	0.000106294	1.29539e-05	1.29539e-05
11	0.000116034	1.29379e-05	1.29379e-05
12	0.000125792	1.29258e-05	1.29258e-05
13	0.000135559	1.29179e-05	1.29179e-05
14	0.000145331	1.29135e-05	1.29135e-05
15	0.000155106	1.29117e-05	1.29117e-05
16	0.000164883	1.29119e-05	1.29119e-05
17	0.000174662	1.29134e-05	1.29134e-05
18	0.000184442	1.29158e-05	1.29158e-05
19	0.000194224	1.29187e-05	1.29187e-05
20	0.000204008	1.29219e-05	1.29219e-05
21	0.000213795	1.29254e-05	1.29254e-05
22	0.000223583	1.29291e-05	1.29291e-05
23	0.000233375	1.2933e-05	1.2933e-05
24	0.000243169	1.2937e-05	1.2937e-05
25	0.000252966	1.29412e-05	1.29412e-05
26	0.000262767	1.29455e-05	1.29455e-05
27	0.00027257	1.295e-05	1.295e-05
28	0.000282378	1.29546e-05	1.29546e-05
29	0.000292188	1.29594e-05	1.29594e-05
30	0.000302003	1.29644e-05	1.29644e-05
31	0.000311821	1.29696e-05	1.29696e-05
32	0.000321643	1.29749e-05	1.29749e-05
33	0.00033147	1.29804e-05	1.29804e-05
34	0.0003413	1.2986e-05	1.2986e-05
35	0.000351135	1.29917e-05	1.29917e-05
36	0.000360974	1.29975e-05	1.29975e-05
37	0.000370817	1.30035e-05	1.30035e-05
38	0.000380665	1.30096e-05	1.30096e-05
39	0.000390518	1.30158e-05	1.30158e-05
40	0.000400375	1.30222e-05	1.30222e-05
41	0.000410237	1.30286e-05	1.30286e-05
42	0.000420104	1.30352e-05	1.30352e-05
43	0.000429976	1.30419e-05	1.30419e-05
44	0.000439854	1.30487e-05	1.30487e-05
45	0.000449736	1.30556e-05	1.30556e-05
46	0.000459624	1.30627e-05	1.30627e-05
47	0.000469517	1.30698e-05	1.30698e-05
48	0.000479416	1.30771e-05	1.30771e-05
49	0.00048932	1.30845e-05	1.30845e-05
50	0.000499229	1.30919e-05	1.30919e-05
51	0.000509145	1.30995e-05	1.30995e-05
52	0.000519066	1.31072e-05	1.31072e-05
53	0.000528993	1.3115e-05	1.3115e-05
54	0.000538926	1.31229e-05	1.31229e-05
55	0.000548865	1.31309e-05	1.31309e-05
56	0.00055881	1.3139e-05	1.3139e-05
57	0.000568761	1.31473e-05	1.31473e-05
58	0.000578719	1.31556e-05	1.31556e-05
59	0.000588683	1.3164e-05	1.3164e-05
60	0.000598653	1.31726e-05	1.31726e-05
61	0.00060863	1.31813e-05	1.31813e-05
62	0.000618613	1.319e-05	1.319e-05
63	0.000628604	1.31989e-05	1.31989e-05
64	0.000638601	1.32079e-05	1.32079e-05
65	0.000648604	1.32171e-05	1.32171e-05
66	0.000658615	1.32263e-05	1.32263e-05
67	0.000668633	1.32356e-05	1.32356e-05
68	0.000678658	1.3245e-05	1.3245e-05
69	0.00068869	1.32546e-05	1.32546e-05
70	0.000698729	1.32642e-05	1.32642e-05
71	0.000708776	1.3274e-05	1.3274e-05
72	0.00071883	1.32839e-05	1.32839e-05
73	0.000728892	1.32939e-05	1.32939e-05
74	0.000738961	1.33039e-05	1.33039e-05
75	0.000749038	1.33141e-05	1.33141e-05
76	0.000759122	1.33243e-05	1.33243e-05
77	0.000769215	1.33346e-05	1.33346e-05
78	0.000779315	1.33451e-05	1.33451e-05
79	0.000789424	1.33557e-05	1.33557e-05
80	0.000799541	1.33665e-05	1.33665e-05
81	0.000809667	1.33777e-05	1.33777e-05
82	0.000819801	1.33894e-05	1.33894e-05
83	0.000829943	1.34019e-05	1.34019e-05
84	0.000840094	1.34157e-05	1.34157e-05
85	0.000850252	1.34311e-05	1.34311e-05
86	0.000860416	1.34486e-05	1.34486e-05
87	0.000870583	1.34687e-05	1.34687e-05
88	0.000880747	1.34909e-05	1.34909e-05
89	0.000890902	1.35141e-05	1.35141e-05
90	0.000901036	1.35345e-05	1.35345e-05
91	0.000911133	1.35446e-05	1.35446e-05
92	0.000921172	1.35293e-05	1.35293e-05
93	0.000931135	1.34669e-05	1.34669e-05
94	0.000940982	1.33054e-05	1.33054e-05
95	0.000950777	1.29922e-05	1.29922e-05
96	0.000960271	1.22708e-05	1.22708e-05
97	0.000969429	1.12761e-05	1.12761e-05
98	0.000974748	9.36605e-06	9.36605e-06
99	0.000988792	9.2981e-06	9.2981e-06
100	1.2288e-05	3.79545e-06	8.12624e-06
101	2.08854e-05	6.16466e-06	1.03393e-05
102	3.04527e-05	7.67451e-06	1.16355e-05
103	3.95378e-05	8.45236e-06	1.24754e-05
104	4.88162e-05	8.853e-06	1.29002e-05
105	5.81736e-05	9.03125e-06	1.31272e-05
106	6.76535e-05	9.08534e-06	1.32204e-05
107	7.72245e-05	9.08042e-06	1.32476e-05
108	8.6868e-05	9.05152e-06	1.32417e-05
109	9.65611e-05	9.0179e-06	1.32238e-05
110	0.000106288	8.98817e-06	1.32042e-05
111	0.000116035	8.96532e-06	1.31876e-05
112	0.000125795	8.94946e-06	1.31755e-05
113	0.000135562	8.93945e-06	1.31677e-05
114	0.000145333	8.93388e-06	1.31634e-05
115	0.000155107	8.93141e-06	1.31619e-05
116	0.000164883	8.93101e-06	1.31623e-05
117	0.000174661	8.9319e-06	1.31639e-05
118	0.000184441	8.93357e-06	1.31664e-05
119	0.000194222	8.9357e-06	1.31694e-05
120	0.000204006	8.93808e-06	1.31728e-05
121	0.000213792	8.94061e-06	1.31764e-05
122	0.00022358	8.94325e-06	1.31802e-05
123	0.000233372	8.94598e-06	1.31841e-05
124	0.000243166	8.94879e-06	1.31882e-05
125	0.000252963	8.95168e-06	1.31924e-05
126	0.000262763	8.95466e-06	1.31968e-05
127	0.000272567	8.95776e-06	1.32014e-05
128	0.000282374	8.96098e-06	1.32061e-05
129	0.000292185	8.96432e-06	1.32111e-05
130	0.000301999	8.96779e-06	1.32162e-05
131	0.000311817	8.97137e-06	1.32214e-05
132	0.000321639	8.97506e-06	1.32268e-05
133	0.000331465	8.97885e-06	1.32324e-05
134	0.000341296	8.98274e-06	1.32381e-05
135	0.00035113	8.98671e-06	1.32439e-05
136	0.000360969	8.99077e-06	1.32499e-05
137	0.000370812	8.99492e-06	1.3256e-05
138	0.00038066	8.99914e-06	1.32622e-05
139	0.000390513	9.00343e-06	1.32686e-05
140	0.00040037	9.00781e-06	1.3275e-05
141	0.000410232	9.01228e-06	1.32816e-05
142	0.000420099	9.01683e-06	1.32883e-05
143	0.000429971	9.02146e-06	1.32951e-05
144	0.000439848	9.02616e-06	1.3302e-05
145	0.000449731	9.03095e-06	1.33091e-05
146	0.000459618	9.03582e-06	1.33163e-05
147	0.000469511	9.04078e-06	1.33236e-05
148	0.00047941	9.04581e-06	1.3331e-05
149	0.000489314	9.05093e-06	1.33385e-05
150	0.000499223	9.0561e-06	1.33461e-05
151	0.000509139	9.06134e-06	1.33539e-05
152	0.00051906	9.06665e-06	1.33617e-05
153	0.000528987	9.07204e-06	1.33696e-05
154	0.00053892	9.0775e-06	1.33777e-05
155	0.000548859	9.08305e-06	1.33859e-05
156	0.000558804	9.08867e-06	1.33941e-05
157	0.000568755	9.09436e-06	1.34025e-05
158	0.000578712	9.10012e-06	1.3411e-05
159	0.000588676	9.10596e-06	1.34196e-05
160	0.000598646	9.11188e-06	1.34283e-05
161	0.000608623	9.11787e-06	1.34372e-05
162	0.000618607	9.12394e-06	1.34461e-05
163	0.000628597	9.1301e-06	1.34552e-05
164	0.000638594	9.13633e-06	1.34644e-05
165	0.000648597	9.14264e-06	1.34737e-05
166	0.000658608	9.14902e-06	1.34831e-05
167	0.000668626	9.15547e-06	1.34926e-05
168	0.00067865	9.16199e-06	1.35022e-05
169	0.000688682	9.16859e-06	1.35119e-05
170	0.000698722	9.17528e-06	1.35218e-05
171	0.000708768	9.18204e-06	1.35317e-05
172	0.000718822	9.18887e-06	1.35418e-05
173	0.000728884	9.19577e-06	1.3552e-05
