Cell_ID	disp_x	disp_y	disp_z
0	2.12825e-06	1.13129e-06	1.13129e-06
1	3.39069e-06	1.48277e-06	1.48277e-06
2	4.76894e-06	1.69875e-06	1.69875e-06
3	6.12231e-06	1.8383e-06	1.8383e-06
4	7.51411e-06	1.91973e-06	1.91973e-06
5	8.94172e-06	1.97302e-06	1.97302e-06
6	1.04113e-05	2.00959e-06	2.00959e-06
7	1.19196e-05	2.0395e-06	2.0395e-06
8	1.34654e-05	2.06815e-06	2.06815e-06
9	1.50473e-05	2.09901e-06	2.09901e-06
10	1.6665e-05	2.13395e-06	2.13395e-06
11	1.83189e-05	2.17394e-06	2.17394e-06
12	2.00102e-05	2.21935e-06	2.21935e-06
13	2.17406e-05	2.27025e-06	2.27025e-06
14	2.35125e-05	2.32654e-06	2.32654e-06
15	2.53285e-05	2.38804e-06	2.38804e-06
16	2.71916e-05	2.45449e-06	2.45449e-06
17	2.91048e-05	2.52563e-06	2.52563e-06
18	3.10714e-05	2.60114e-06	2.60114e-06
19	3.30944e-05	2.68065e-06	2.68065e-06
20	3.5177e-05	2.76379e-06	2.76379e-06
21	3.73217e-05	2.85022e-06	2.85022e-06
22	3.95313e-05	2.93962e-06	2.93962e-06
23	4.18081e-05	3.03174e-06	3.03174e-06
24	4.41546e-05	3.12641e-06	3.12641e-06
25	4.6573e-05	3.22353e-06	3.22353e-06
26	4.90655e-05	3.32303e-06	3.32303e-06
27	5.16342e-05	3.4249e-06	3.4249e-06
28	5.42811e-05	3.52911e-06	3.52911e-06
29	5.70079e-05	3.63561e-06	3.63561e-06
30	5.98163e-05	3.74433e-06	3.74433e-06
31	6.27077e-05	3.85519e-06	3.85519e-06
32	6.56832e-05	3.96811e-06	3.96811e-06
33	6.87442e-05	4.083e-06	4.083e-06
34	7.18919e-05	4.19979e-06	4.19979e-06
35	7.51274e-05	4.31835e-06	4.31835e-06
36	7.84521e-05	4.43854e-06	4.43854e-06
37	8.1867e-05	4.56019e-06	4.56019e-06
38	8.53732e-05	4.68312e-06	4.68312e-06
39	8.89718e-05	4.80718e-06	4.80718e-06
40	9.26636e-05	4.93221e-06	4.93221e-06
41	9.64492e-05	5.05809e-06	5.05809e-06
42	0.000100329	5.18469e-06	5.18469e-06
43	0.000104305	5.31183e-06	5.31183e-06
44	0.000108377	5.43937e-06	5.43937e-06
45	0.000112547	5.56726e-06	5.56726e-06
46	0.000116816	5.6956e-06	5.6956e-06
47	0.000121184	5.82477e-06	5.82477e-06
48	0.000125653	5.95526e-06	5.95526e-06
49	0.000130222	6.08747e-06	6.08747e-06
50	0.000134892	6.22157e-06	6.22157e-06
51	0.000139662	6.35735e-06	6.35735e-06
52	0.000144535	6.49439e-06	6.49439e-06
53	0.000149509	6.63223e-06	6.63223e-06
54	0.000154587	6.77055e-06	6.77055e-06
55	0.000159769	6.90924e-06	6.90924e-06
56	0.000165056	7.04827e-06	7.04827e-06
57	0.000170448	7.18767e-06	7.18767e-06
58	0.000175946	7.32751e-06	7.32751e-06
59	0.000181551	7.46795e-06	7.46795e-06
60	0.000187263	7.60916e-06	7.60916e-06
61	0.000193083	7.75131e-06	7.75131e-06
62	0.000199011	7.89442e-06	7.89442e-06
63	0.000205047	8.03841e-06	8.03841e-06
64	0.000211193	8.18315e-06	8.18315e-06
65	0.000217447	8.32855e-06	8.32855e-06
66	0.000223811	8.47463e-06	8.47463e-06
67	0.000230286	8.62138e-06	8.62138e-06
68	0.000236871	8.7687e-06	8.7687e-06
69	0.000243568	8.91638e-06	8.91638e-06
70	0.000250376	9.06429e-06	9.06429e-06
71	0.000257297	9.21253e-06	9.21253e-06
72	0.000264331	9.36134e-06	9.36134e-06
73	0.000271477	9.5108e-06	9.5108e-06
74	0.000278737	9.66077e-06	9.66077e-06
75	0.000286111	9.81112e-06	9.81112e-06
76	0.000293599	9.96193e-06	9.96193e-06
77	0.000301201	1.01132e-05	1.01132e-05
78	0.000308918	1.02649e-05	1.02649e-05
79	0.00031675	1.0417e-05	1.0417e-05
80	0.000324697	1.05696e-05	1.05696e-05
81	0.000332761	1.07228e-05	1.07228e-05
82	0.00034094	1.08765e-05	1.08765e-05
83	0.000349235	1.10313e-05	1.10313e-05
84	0.000357647	1.11877e-05	1.11877e-05
85	0.000366174	1.1346e-05	1.1346e-05
86	0.000374814	1.15065e-05	1.15065e-05
87	0.000383566	1.16698e-05	1.16698e-05
88	0.000392424	1.18358e-05	1.18358e-05
89	0.000401381	1.2003e-05	1.2003e-05
90	0.000410426	1.21672e-05	1.21672e-05
91	0.000419543	1.23215e-05	1.23215e-05
92	0.000428711	1.24509e-05	1.24509e-05
93	0.000437914	1.2534e-05	1.2534e-05
94	0.000447108	1.25191e-05	1.25191e-05
95	0.00045636	1.23556e-05	1.23556e-05
96	0.000465424	1.17879e-05	1.17879e-05
97	0.000474287	1.09549e-05	1.09549e-05
98	0.000479459	9.19913e-06	9.19913e-06
99	0.000493386	9.24385e-06	9.24385e-06
100	1.85626e-06	5.69178e-07	1.22316e-06
101	3.15922e-06	9.25256e-07	1.55716e-06
102	4.61382e-06	1.15414e-06	1.756e-06
103	6.00287e-06	1.27578e-06	1.89025e-06
104	7.43049e-06	1.34375e-06	1.96624e-06
105	8.8821e-06	1.38128e-06	2.0168e-06
106	1.03673e-05	1.403e-06	2.05153e-06
107	1.18845e-05	1.41863e-06	2.08061e-06
108	1.34345e-05	1.43349e-06	2.10905e-06
109	1.50172e-05	1.45066e-06	2.14016e-06
110	1.66334e-05	1.47165e-06	2.17566e-06
111	1.82843e-05	1.49714e-06	2.21642e-06
112	1.99718e-05	1.52728e-06	2.26275e-06
113	2.16981e-05	1.56193e-06	2.31467e-06
114	2.34657e-05	1.60085e-06	2.37207e-06
115	2.52776e-05	1.64372e-06	2.43476e-06
116	2.71368e-05	1.69023e-06	2.5025e-06
117	2.90465e-05	1.74006e-06	2.575e-06
118	3.10098e-05	1.7929e-06	2.65195e-06
119	3.30299e-05	1.84848e-06	2.73299e-06
120	3.51097e-05	1.90652e-06	2.81774e-06
121	3.72521e-05	1.96678e-06	2.90584e-06
122	3.94595e-05	2.02904e-06	2.99696e-06
123	4.17345e-05	2.09313e-06	3.09086e-06
124	4.40792e-05	2.1589e-06	3.18735e-06
125	4.64959e-05	2.22625e-06	3.28632e-06
126	4.89866e-05	2.29513e-06	3.38774e-06
127	5.15536e-05	2.36554e-06	3.49157e-06
128	5.41986e-05	2.43748e-06	3.59781e-06
129	5.69236e-05	2.51099e-06	3.70639e-06
130	5.97302e-05	2.58609e-06	3.81724e-06
131	6.26197e-05	2.66278e-06	3.93025e-06
132	6.55935e-05	2.74104e-06	4.04535e-06
133	6.86529e-05	2.82079e-06	4.16244e-06
134	7.1799e-05	2.90195e-06	4.28146e-06
135	7.50332e-05	2.98438e-06	4.40228e-06
136	7.83565e-05	3.06793e-06	4.52479e-06
137	8.17703e-05	3.15245e-06	4.64881e-06
138	8.52756e-05	3.23784e-06	4.77415e-06
139	8.88734e-05	3.32397e-06	4.90063e-06
140	9.25645e-05	3.41078e-06	5.02807e-06
141	9.63498e-05	3.49815e-06	5.15635e-06
142	0.00010023	3.58594e-06	5.28532e-06
143	0.000104206	3.67398e-06	5.41488e-06
144	0.000108278	3.76206e-06	5.54489e-06
145	0.000112447	3.85009e-06	5.67532e-06
146	0.000116715	3.93823e-06	5.80626e-06
147	0.000121082	4.02687e-06	5.93803e-06
148	0.00012555	4.1166e-06	6.07111e-06
149	0.000130117	4.20789e-06	6.20589e-06
150	0.000134786	4.30087e-06	6.34252e-06
151	0.000139555	4.39531e-06	6.48083e-06
152	0.000144427	4.49072e-06	6.62043e-06
153	0.000149401	4.58658e-06	6.7609e-06
154	0.000154478	4.68261e-06	6.90195e-06
