Cell_ID	disp_x	disp_y	disp_z
0	1.09037e-05	5.81563e-06	5.81563e-06
1	1.73422e-05	7.61769e-06	7.61769e-06
2	2.43442e-05	8.70953e-06	8.70953e-06
3	3.11811e-05	9.38945e-06	9.38945e-06
4	3.81676e-05	9.75026e-06	9.75026e-06
5	4.5278e-05	9.94544e-06	9.94544e-06
6	5.2529e-05	1.00337e-05	1.00337e-05
7	5.98876e-05	1.00668e-05	1.00668e-05
8	6.73304e-05	1.00722e-05	1.00722e-05
9	7.48328e-05	1.00672e-05	1.00672e-05
10	8.23767e-05	1.00603e-05	1.00603e-05
11	8.9949e-05	1.00559e-05	1.00559e-05
12	9.75409e-05	1.00553e-05	1.00553e-05
13	0.000105147	1.00586e-05	1.00586e-05
14	0.000112765	1.00653e-05	1.00653e-05
15	0.000120393	1.00748e-05	1.00748e-05
16	0.000128031	1.00864e-05	1.00864e-05
17	0.000135678	1.00998e-05	1.00998e-05
18	0.000143337	1.01144e-05	1.01144e-05
19	0.000151007	1.01302e-05	1.01302e-05
20	0.000158689	1.01469e-05	1.01469e-05
21	0.000166383	1.01644e-05	1.01644e-05
22	0.000174092	1.01828e-05	1.01828e-05
23	0.000181815	1.0202e-05	1.0202e-05
24	0.000189552	1.02221e-05	1.02221e-05
25	0.000197305	1.02431e-05	1.02431e-05
26	0.000205074	1.02651e-05	1.02651e-05
27	0.00021286	1.0288e-05	1.0288e-05
28	0.000220663	1.03117e-05	1.03117e-05
29	0.000228485	1.03362e-05	1.03362e-05
30	0.000236324	1.03614e-05	1.03614e-05
31	0.000244183	1.03873e-05	1.03873e-05
32	0.000252062	1.04139e-05	1.04139e-05
33	0.000259961	1.04411e-05	1.04411e-05
34	0.000267881	1.04691e-05	1.04691e-05
35	0.000275823	1.04978e-05	1.04978e-05
36	0.000283787	1.05274e-05	1.05274e-05
37	0.000291774	1.05579e-05	1.05579e-05
38	0.000299785	1.05891e-05	1.05891e-05
39	0.000307819	1.06212e-05	1.06212e-05
40	0.000315878	1.06541e-05	1.06541e-05
41	0.000323962	1.06877e-05	1.06877e-05
42	0.000332073	1.07222e-05	1.07222e-05
43	0.000340209	1.07575e-05	1.07575e-05
44	0.000348373	1.07938e-05	1.07938e-05
45	0.000356564	1.08309e-05	1.08309e-05
46	0.000364784	1.08687e-05	1.08687e-05
47	0.000373032	1.09074e-05	1.09074e-05
48	0.000381309	1.09467e-05	1.09467e-05
49	0.000389617	1.09868e-05	1.09868e-05
50	0.000397955	1.10276e-05	1.10276e-05
51	0.000406324	1.10691e-05	1.10691e-05
52	0.000414725	1.11113e-05	1.11113e-05
53	0.000423158	1.11542e-05	1.11542e-05
54	0.000431624	1.11978e-05	1.11978e-05
55	0.000440123	1.1242e-05	1.1242e-05
56	0.000448655	1.12868e-05	1.12868e-05
57	0.000457222	1.13323e-05	1.13323e-05
58	0.000465823	1.13785e-05	1.13785e-05
59	0.00047446	1.14254e-05	1.14254e-05
60	0.000483132	1.14729e-05	1.14729e-05
61	0.000491841	1.15211e-05	1.15211e-05
62	0.000500586	1.15699e-05	1.15699e-05
63	0.000509369	1.16193e-05	1.16193e-05
64	0.000518189	1.16693e-05	1.16693e-05
65	0.000527046	1.172e-05	1.172e-05
66	0.000535942	1.17711e-05	1.17711e-05
67	0.000544877	1.18228e-05	1.18228e-05
68	0.000553851	1.1875e-05	1.1875e-05
69	0.000562864	1.19276e-05	1.19276e-05
70	0.000571917	1.19807e-05	1.19807e-05
71	0.000581009	1.2034e-05	1.2034e-05
72	0.000590142	1.20875e-05	1.20875e-05
73	0.000599315	1.21412e-05	1.21412e-05
74	0.000608529	1.21951e-05	1.21951e-05
75	0.000617783	1.2249e-05	1.2249e-05
76	0.000627077	1.2303e-05	1.2303e-05
77	0.000636413	1.2357e-05	1.2357e-05
78	0.000645789	1.24111e-05	1.24111e-05
79	0.000655207	1.24653e-05	1.24653e-05
80	0.000664666	1.25195e-05	1.25195e-05
81	0.000674166	1.25741e-05	1.25741e-05
82	0.000683707	1.26292e-05	1.26292e-05
83	0.00069329	1.2685e-05	1.2685e-05
84	0.000702914	1.2742e-05	1.2742e-05
85	0.000712578	1.28006e-05	1.28006e-05
86	0.000722282	1.28613e-05	1.28613e-05
87	0.00073202	1.29246e-05	1.29246e-05
88	0.00074179	1.29901e-05	1.29901e-05
89	0.000751583	1.30565e-05	1.30565e-05
90	0.000761387	1.31202e-05	1.31202e-05
91	0.000771188	1.31738e-05	1.31738e-05
92	0.000780963	1.32021e-05	1.32021e-05
93	0.000790697	1.31837e-05	1.31837e-05
94	0.000800345	1.30665e-05	1.30665e-05
95	0.000809977	1.27987e-05	1.27987e-05
