Cell_ID	disp_x	disp_y	disp_z
0	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	0	0	0
7	0	0	0
8	0	0	0
9	0	0	0
10	0	0	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
15	0	0	0
16	0	0	0
17	0	0	0
18	3.68848e-19	8.53132e-35	8.53132e-35
19	5.64478e-18	1.0549e-18	1.06676e-18
20	2.71846e-17	6.69528e-18	6.69554e-18
21	9.91902e-17	2.54484e-17	2.55962e-17
22	3.46731e-16	8.88696e-17	8.87946e-17
23	1.09984e-15	2.88192e-16	2.88471e-16
24	3.25543e-15	8.66721e-16	8.6717e-16
25	9.20649e-15	2.47022e-15	2.47023e-15
26	2.52144e-14	6.79439e-15	6.79436e-15
27	6.72026e-14	1.81803e-14	1.81805e-14
28	1.74533e-13	4.74452e-14	4.74457e-14
29	4.42242e-13	1.20783e-13	1.20785e-13
30	1.0935e-12	2.99992e-13	2.99993e-13
31	2.63799e-12	7.2679e-13	7.26794e-13
32	6.2077e-12	1.717e-12	1.717e-12
33	1.42451e-11	3.95406e-12	3.95406e-12
34	3.18671e-11	8.8731e-12	8.8731e-12
35	6.94736e-11	1.93958e-11	1.93958e-11
36	1.47555e-10	4.12834e-11	4.12834e-11
37	3.05208e-10	8.55285e-11	8.55285e-11
38	6.14615e-10	1.72404e-10	1.72404e-10
39	1.20457e-09	3.37999e-10	3.37999e-10
40	2.29695e-09	6.44247e-10	6.44247e-10
41	4.26023e-09	1.19346e-09	1.19346e-09
42	7.68379e-09	2.14802e-09	2.14802e-09
43	1.34739e-08	3.75521e-09	3.75521e-09
44	2.2969e-08	6.37543e-09	6.37544e-09
45	3.80636e-08	1.05105e-08	1.05105e-08
46	6.13257e-08	1.68266e-08	1.68266e-08
47	9.60847e-08	2.61646e-08	2.61646e-08
48	1.46466e-07	3.95326e-08	3.95326e-08
49	2.17356e-07	5.8077e-08	5.8077e-08
50	3.14304e-07	8.3035e-08	8.3035e-08
51	4.4337e-07	1.15679e-07	1.15679e-07
52	6.10979e-07	1.57263e-07	1.57263e-07
53	8.23818e-07	2.08994e-07	2.08994e-07
54	1.08882e-06	2.72014e-07	2.72014e-07
55	1.41327e-06	3.47407e-07	3.47407e-07
56	1.80489e-06	4.36194e-07	4.36194e-07
57	2.27207e-06	5.39305e-07	5.39305e-07
58	2.82393e-06	6.57531e-07	6.57531e-07
59	3.4704e-06	7.91452e-07	7.91452e-07
60	4.22213e-06	9.41384e-07	9.41384e-07
61	5.09038e-06	1.10735e-06	1.10735e-06
62	6.08678e-06	1.28907e-06	1.28907e-06
63	7.2229e-06	1.48595e-06	1.48595e-06
64	8.50973e-06	1.69704e-06	1.69704e-06
65	9.9571e-06	1.92106e-06	1.92106e-06
66	1.15732e-05	2.15639e-06	2.15639e-06
67	1.33648e-05	2.40135e-06	2.40135e-06
68	1.53372e-05	2.6544e-06	2.6544e-06
69	1.74951e-05	2.91442e-06	2.91442e-06
70	1.98437e-05	3.18067e-06	3.18067e-06
71	2.23884e-05	3.45268e-06	3.45268e-06
72	2.5136e-05	3.72999e-06	3.72999e-06
73	2.8094e-05	4.01208e-06	4.01208e-06
74	3.12704e-05	4.29853e-06	4.29853e-06
75	3.46732e-05	4.58947e-06	4.58947e-06
76	3.83094e-05	4.88602e-06	4.88602e-06
77	4.21843e-05	5.19047e-06	5.19047e-06
78	4.63015e-05	5.50579e-06	5.50579e-06
79	5.06629e-05	5.83439e-06	5.83439e-06
80	5.52711e-05	6.17681e-06	6.17681e-06
81	6.01297e-05	6.53107e-06	6.53107e-06
82	6.52448e-05	6.89353e-06	6.89353e-06
83	7.06236e-05	7.26049e-06	7.26049e-06
